Q124282587|Paige DeSorbo|1992-11-04|PROMOTE|Creator/TV|en-wiki lead: "Paige DeSorbo (born November 4, 1992) is an American television personality, podcaster, and influencer. She is best known as a cast member of the Bravo reality television series Summer House, in which she starred from 2019 to 2025..." - US television personality, podcaster and influencer (Summer House); DOB matches Wikidata|https://en.wikipedia.org/wiki/Paige_DeSorbo
Q124285239|Karen Matsumoto|2002-03-28|PROMOTE|Modeling/entertainment|en-wiki lead: "Karen Matsumoto (Japanese: 松本 かれん, Hepburn: Matsumoto Karen; born 28 March 2002) is a Japanese singer and model from Chiba Prefecture, affiliated with Asobisystem. She is a member of the idol groups Fruits Zipper and PiKi." - JP singer and model (Asobisystem); DOB matches Wikidata|https://en.wikipedia.org/wiki/Karen_Matsumoto
Q124285893|Isabelle Nogueira|1992-12-21|PROMOTE|Creator/Modeling|en-wiki lead: "Isabelle Adriana Nogueira Dias (Brazilian Portuguese: [izabeˈli noˈɡejɾɐ]; (born December 21, 1992, in Manaus, Brazil) is a Brazilian dancer, entrepreneur, teacher, writer of children's literature, digital influencer, and model. S..." - BR dancer, entrepreneur, digital influencer and model; DOB matches Wikidata|https://en.wikipedia.org/wiki/Isabelle_Nogueira
Q124307165|Thạch Thu Thảo|2001-08-13|PROMOTE|Beauty pageant/modeling|en-wiki lead: "Thạch Thu Thảo (born 13 August 2001) is a Vietnamese model and beauty pageant titleholder. She placed 2nd Runner-Up at Miss Ethnic Vietnam 2022 and was later appointed as Miss Earth Vietnam 2022." - VN model and pageant titleholder (Miss Earth Vietnam 2022); DOB matches Wikidata|https://en.wikipedia.org/wiki/Th%E1%BA%A1ch_Thu_Th%E1%BA%A3o
Q124315753|Deba Hekmat|2001-11-14|PROMOTE|Modeling/acting|en-wiki lead: "Deba Hekmat (born 14 November 2001) is a British model, actress, and writer. She began her career in modeling before starring in the film Last Swim (2024)." - GB model, actress and writer; en-wiki DOB 14 Nov 2001 preferred over Wikidata 2001-01-01 (year-precision)|https://en.wikipedia.org/wiki/Deba_Hekmat
Q124317098|DJ Ira|1997-09-07|REVIEW|scope-ambiguous|en-wiki lead: "Iradukunda Grace Divine, commonly known as DJ Ira (born September 7, 1997) is a Burundian disc jockey and businesswoman based in Rwanda. DJ Ira has played in many different concerts." - BI disc jockey and businesswoman based in Rwanda; no modeling/creator activity in lead; adult (DOB matches Wikidata)|https://en.wikipedia.org/wiki/DJ_Ira
Q124370603|Duda Santos|2001-05-25|PROMOTE|Modeling/acting|en-wiki lead: "Maria Eduarda Santos Domingues, better known as Duda Santos (May 25, 2001) is a Brazilian actress and model. She became known for playing Maria Santa in Renascer and Beatriz in Garota do Momento." - BR actress and model (Renascer); DOB matches Wikidata|https://en.wikipedia.org/wiki/Duda_Santos_(actress)
Q124399023|Tasha Ghouri|1998-08-11|REVIEW|scope-ambiguous|en-wiki lead: "Natasha Amber Ghouri (, born 11 August 1998) is a British television personality and author. She was born in Thirsk and has been deaf from birth." - GB television personality and author per lead; no modeling/creator activity documented in lead (short description: English television personality); adult (DOB matches Wikidata)|https://en.wikipedia.org/wiki/Tasha_Ghouri
Q124458729|Annie Knight|1998-12-09|REVIEW|scope-ambiguous+DOB_CONFLICT|en-wiki lead: "Annie Knight (born 1996 or 1997) is an Australian sex worker and pornographic content creator. After a local radio station described her as "Australia's most sexually active woman", she announced plans to film with Bonnie Blue and..." - AU sex worker / adult content creator per en-wiki; outside focus categories; en-wiki DOB age-derived (born 1996 or 1997) vs Wikidata 1998-12-09 - unresolved|https://en.wikipedia.org/wiki/Annie_Knight
Q124542018|Marta Díaz|2000-10-30|PROMOTE|Creator|en-wiki lead: "Marta Díaz García (30 October 2000) is a Spanish Internet celebrity." - ES Internet celebrity (short description: social media celebrity); DOB matches Wikidata|https://en.wikipedia.org/wiki/Marta_D%C3%ADaz
Q124606307|Saba|1997-08-11|PROMOTE|Modeling/music|en-wiki lead: "Anna Saba Lykke Oehlenschlæger (born 11 August 1997), known simply by her birth name Saba (stylised in all caps), is an Ethiopian-Danish singer, musical theatre actress and model. She represented Denmark in the Eurovision Song Con..." - ET-DK singer, musical theatre actress and model; DOB matches Wikidata|https://en.wikipedia.org/wiki/Saba_(singer)
Q124637294|Luyanda Zwane|2004-02-07|PROMOTE|Modeling/acting|en-wiki lead: "Luyanda Zwane (born 7 February 2004) is a South African actress, influencer and model. She is well known for her starring roles in the Mzansi Wethu telenovela Sibongile & The Dlaminis as Sibongile Mbambo and the drama series Shaka..." - ZA actress, influencer and model; DOB matches Wikidata|https://en.wikipedia.org/wiki/Luyanda_Zwane
Q124692741|Manon Bannerman|2002-06-26|PROMOTE|Creator/music|en-wiki lead: "Meret Manon Sarpong Bannerman (born June 26, 2002), also known mononymously as Manon, is a Swiss singer. She began her career through her social media presence on Instagram and TikTok." - CH singer whose career began through her social media presence on Instagram and TikTok (per lead); DOB matches Wikidata|https://en.wikipedia.org/wiki/Manon_Bannerman
Q12470905|Agatha Pricilla|1997-09-30|REVIEW|scope-ambiguous|en-wiki lead: "Agatha Pricilla (born 30 September 1997) is an Indonesian singer and actress. She rose to prominence as a member of the girl group Blink, formed in 2011." - ID singer and actress (Blink); no modeling/creator activity in lead; adult (DOB matches Wikidata)|https://en.wikipedia.org/wiki/Agatha_Pricilla
Q124791343|Harashta Haifa Zahra|2003-09-05|PROMOTE|Beauty pageant|en-wiki lead: "Harashta Haifa Zahra (Sundanese: ᮠᮛᮞ᮪ᮂᮒ ᮠᮄᮖ ᮐᮠᮁ; born September 5, 2003) is an Indonesian beauty pageant titleholder who won Miss Supranational 2024 and Puteri Indonesia 2024. She is the first Indonesian to win Miss Supranational." - ID pageant titleholder, Miss Supranational 2024 / Puteri Indonesia 2024; DOB matches Wikidata|https://en.wikipedia.org/wiki/Harashta_Haifa_Zahra
Q124791488|Sophie Kirana|2000-08-05|PROMOTE|Beauty pageant|en-wiki lead: "Sophie Kirana (born August 5, 2000) is an Indonesian beauty pageant titleholder who was crowned as Puteri Indonesia Lingkungan 2024. She represented Indonesia at Miss International 2024 held in Tokyo, Japan, and finished as the fo..." - ID pageant titleholder, Puteri Indonesia Lingkungan 2024; DOB matches Wikidata|https://en.wikipedia.org/wiki/Sophie_Kirana
Q124812455|Ketut Permata Juliastrid|2000-07-12|REVIEW|DOB_CONFLICT|en-wiki lead: "Ketut Permata Juliastrid Sari is an Indonesian beauty pageant titleholder who won Miss Cosmo 2024. She had previously won Puteri Indonesia Pariwisata 2024." - ID pageant titleholder (Miss Cosmo 2024); en-wiki infobox birth_date 12 Jul 2003 vs Wikidata 2000-07-12 - year conflict unresolved (adult either way)|https://en.wikipedia.org/wiki/Ketut_Permata_Juliastrid
Q12482642|Eva Celia|1992-09-21|REVIEW|scope-ambiguous|en-wiki lead: "Eva Celia Lesmana, better known as Eva Celia (born 21 September 1992) is an Indonesian actress and singer-songwriter of mixed German-Bugis, Javanese, and Madurese descent. She was born in Jakarta, the daughter of Indonesian jazz m..." - ID actress and singer-songwriter; no modeling/creator activity in lead; adult (DOB matches Wikidata)|https://en.wikipedia.org/wiki/Eva_Celia
Q12484218|Gista Putri|1987-08-02|REVIEW|scope-ambiguous|en-wiki lead: "Gista Putri (born in Jakarta, 2 August 1987) is an Indonesian actress and presenter." - ID actress and presenter; no modeling/creator activity in lead; adult (DOB matches Wikidata)|https://en.wikipedia.org/wiki/Gista_Putri
Q12485576|Herfiza Novianti|1987-11-21|REVIEW|AGE_PARTIAL|en-wiki lead: "Herfiza Harun (née Novianti) is an Indonesian actress and model. She is the wife of actor Ricky Harun and the daughter-in-law of the actress and model Donna Harun." - ID actress and model; en-wiki infobox birth_date empty and lead undated; Wikidata DOB 1987-11-21 unconfirmed on page|https://en.wikipedia.org/wiki/Herfiza_Novianti
Q12486772|Irish Bella|1995-04-23|REVIEW|DOB_CONFLICT|en-wiki lead: "Yris Jetty Dirk de Beule (born (1996-04-23)April 23, 1996), better known professionally as Irish Bella, is an Indonesian actress, model, and singer. She is best known for her roles in the Indonesian films Love in Perth (2010), and..." - ID actress, model and singer; en-wiki infobox and lead 23 Apr 1996 vs Wikidata 1995-04-23 - year conflict unresolved (adult either way)|https://en.wikipedia.org/wiki/Irish_Bella
Q12487847|Jessica Mila|1992-08-03|PROMOTE|Modeling/acting|en-wiki lead: "Jessica Mila Agnesia or better known as Jessica Mila (born in Langsa, Nanggroe Aceh Darussalam, Indonesia on August 3, 1992) is an actress and model of mixed Dutch, Minahasan and Javanese descent." - ID actress and model; DOB matches Wikidata|https://en.wikipedia.org/wiki/Jessica_Mila
Q12488155|Juliana Moechtar|1989-05-01|PROMOTE|Modeling/acting|en-wiki lead: "Juliana Moechtar (born 1 May 1989) is an Indonesian film actress and model. She began her career as a model in 2005 before pursuing her career in acting." - ID film actress and model (modeling from 2005); DOB matches Wikidata|https://en.wikipedia.org/wiki/Juliana_Moechtar
Q12489661|Karina Nadila|1992-08-21|PROMOTE|Beauty pageant/modeling|en-wiki lead: "Karina Nadila Niab (born August 21, 1992) is an Indonesian actress, commercial model, television host, beauty-preneur and beauty pageant titleholder who was crowned Puteri Indonesia Pariwisata 2017 at the Puteri Indonesia 2017 bea..." - ID actress, commercial model, TV host and pageant titleholder (Puteri Indonesia Pariwisata 2017); DOB matches Wikidata|https://en.wikipedia.org/wiki/Karina_Nadila
Q12497091|Marisa Sartika Maladewi|1993-06-28|PROMOTE|Beauty pageant/modeling|en-wiki lead: "Marisa Sartika Maladewi (born 28 June 1993 in Yogyakarta) is an Indonesian model and beauty pageant titleholder who was crowned Puteri Indonesia Lingkungan 2013, She represented Indonesia at the Miss International 2013 beauty page..." - ID model and pageant titleholder (Puteri Indonesia Lingkungan 2013); DOB matches Wikidata|https://en.wikipedia.org/wiki/Marisa_Sartika_Maladewi
Q12499802|Nabila Syakieb|1985-11-18|PROMOTE|Modeling/acting|en-wiki lead: "Nabila Syakieb (born November 18, 1985) is an Indonesian actress and model. Her modeling career began in 1999 when she became a finalist in the Indonesian teen beauty pageant Gadis Sampul." - ID actress and model (modeling from 1999); DOB matches Wikidata|https://en.wikipedia.org/wiki/Nabila_Syakieb
Q12505429|Pevita Pearce|1992-10-06|PROMOTE|Modeling/acting|en-wiki lead: "Pevita Cleo Eileen Pearce (born 6 October 1992) is a British-Indonesian actress and model of mixed Welsh and Banjar descent." - GB-ID actress and model; DOB matches Wikidata|https://en.wikipedia.org/wiki/Pevita_Pearce
Q12506448|Prilly Latuconsina|1996-10-15|REVIEW|scope-ambiguous|en-wiki lead: "Prilly Mahatei Latuconsina (born 15 October 1996) is an Indonesian actress, host, and singer. She is known for her leading roles in the television dramas Hanya Kamu, Monyet Cantik 2, and Ganteng Ganteng Serigala." - ID actress, host and singer; no modeling/creator activity in lead; adult (DOB matches Wikidata)|https://en.wikipedia.org/wiki/Prilly_Latuconsina
Q12507726|Raisa|1990-06-06|REVIEW|scope-ambiguous|en-wiki lead: "Raisa Andriana (born 6 June 1990), better known by her mononym Raisa, is an Indonesian singer and songwriter. She became publicly known for her song titled "Serba Salah"." - ID singer and songwriter; no modeling/creator activity in lead; adult (DOB matches Wikidata)|https://en.wikipedia.org/wiki/Raisa_(singer)
Q125131882|Melati Tedja|1999-07-07|PROMOTE|Beauty pageant|en-wiki lead: "Melati Tedja (Chinese: 特賈; pinyin: Tè jiǎ; born 7 July 1999) is an Indonesian beauty pageant titleholder who was crowned Puteri Indonesia Pendidikan & Kebudayaan 2024. She was selected to represent Indonesia at the Miss Charm 2024..." - ID pageant titleholder, Puteri Indonesia Pendidikan & Kebudayaan 2024; DOB matches Wikidata|https://en.wikipedia.org/wiki/Melati_Tedja
Q125144974|Perla Vatiero|1997-12-28|PROMOTE|Creator/TV|en-wiki lead: "Perla Vatiero (born December 28, 1997, Angri), is an Italian television personality and influencer, best known for her participation in the program Temptation Island in 2023." - IT television personality and influencer (short description: influencer, model); DOB matches Wikidata|https://en.wikipedia.org/wiki/Perla_Vatiero
Q125546049|Akanksha Sharma|1999-04-14|PROMOTE|Modeling/acting|en-wiki lead: "Akanksha Sharma (born 14 April 1999) is an Indian actress and model who has appeared in Hindi, Kannada and Telugu-language films, and music videos. She is primarily known for her roles in Keshari Veer, Laila and Trivikrama." - IN actress and model; DOB matches Wikidata|https://en.wikipedia.org/wiki/Akanksha_Sharma
Q125553615|Jasmin Bajwa|1996-09-26|REVIEW|AGE_PARTIAL|en-wiki lead: "Jasmin Bajwa is an Indian actress and model who predominantly works in Punjabi films. Bajwa made her acting debut with the Punjabi web series Yaar Jigree Kasooti Degree and made her Hindi film debut with Soorma." - IN actress and model (Punjabi films); en-wiki infobox birth_date empty and lead undated; Wikidata DOB 1996-09-26 unconfirmed on page|https://en.wikipedia.org/wiki/Jasmin_Bajwa
Q125573505|Choi Hye-seon|1998-06-22|REVIEW|DOB_CONFLICT|en-wiki lead: "Choi Hye-seon (Korean: 최혜선; born 1998) is a South Korean model. She gained attention through her appearance in the series Single's Inferno Season 3 (2023–2024)." - KR model (Single's Inferno 3); en-wiki infobox birth_date 21 Jun 1998 (cited Suara Merdeka) vs Wikidata 1998-06-22 - day conflict unresolved (adult either way); lead gives year only|https://en.wikipedia.org/wiki/Choi_Hye-seon
Q125585141|Celeste Dalla Porta|1997-12-24|REVIEW|scope-ambiguous|en-wiki lead: "Celeste Dalla Porta (born 24 December 1997) is an Italian actress. She gained critical recognition for her role as the protagonist in Paolo Sorrentino's 2024 film Parthenope." - IT actress (Parthenope); no modeling/creator activity in lead; adult (DOB matches Wikidata)|https://en.wikipedia.org/wiki/Celeste_Dalla_Porta
Q125666|Nyusha|1990-08-15|REVIEW|scope-ambiguous|en-wiki lead: "Anna Vladimirovna Shurochkina (born 15 August 1990), better known simply as Nyusha, is a Russian singer, songwriter, actress, activist and television host. One of the most popular musicians in contemporary Russia, Nyusha has eight..." - RU singer, songwriter, actress and TV host; no modeling/creator activity in lead; adult (DOB matches Wikidata)|https://en.wikipedia.org/wiki/Nyusha
Q125697166|Landy Párraga|2001-02-26|REJECT|deceased|en-wiki lead: "Landy Milena Párraga Goyburo (February 26, 2001 – April 28, 2024) was an Ecuadorian model, influencer and beauty contestant, who placed fifth in the Miss Ecuador 2022 competition. A popular influencer, Párraga had her own line of..." - en-wiki: EC model and influencer, died 28 Apr 2024; deceased persons are excluded from the catalog|https://en.wikipedia.org/wiki/Landy_P%C3%A1rraga
Q125765943|Camelia Fallah|2002-01-03|REVIEW|scope-ambiguous+DOB_CONFLICT|en-wiki lead: "Camelia Fallah (born 3 January 2003), known as Camelia, is an Iranian professional footballer who plays as a goalkeeper for the Kowsar Women Football League club Malavan and the Iran women's national team. Camelia has been mention..." - IR professional footballer (goalkeeper), no modeling activity in lead; en-wiki infobox 3 Jan 2002 vs lead 3 Jan 2003 (internal conflict), Wikidata 2002-01-03|https://en.wikipedia.org/wiki/Camelia_Fallah
Q125789932|Pratibha Ranta|2000-12-17|REVIEW|scope-ambiguous|en-wiki lead: "Pratibha Ranta (born 17 December 2000) is an Indian actress who primarily works in Hindi films and television. Ranta made her acting debut with the television soap opera Qurbaan Hua (2020–2021)." - IN actress; no modeling/creator activity in lead; adult (DOB matches Wikidata)|https://en.wikipedia.org/wiki/Pratibha_Ranta
Q12582421|Lee Seul-bi|1991-04-24|REVIEW|scope-ambiguous|en-wiki lead: "Lee Seul-bi (Korean: 이슬비; born April 24, 1991), also known by her ex-stage name Ga Won, is a South Korean actress." - KR actress; no modeling/creator activity in lead; adult (DOB matches Wikidata)|https://en.wikipedia.org/wiki/Lee_Seul-bi
Q12585508|Goo Jae-yee|1986-02-28|PROMOTE|Modeling/acting|en-wiki lead: "Goo Jae-yee (Korean: 구재이; born 28 February 1986), born Goo Eun-ae, is a South Korean actress and model. She is known for her roles in the television series The Gentlemen of Wolgyesu Tailor Shop (2016–2017) and Mistress (2018)." - KR actress and model; DOB matches Wikidata|https://en.wikipedia.org/wiki/Goo_Jae-yee
Q125860471|Savannah Gankiewicz|1995-11-28|PROMOTE|Beauty pageant|en-wiki lead: "Savannah Mari Gankiewicz (born November 28, 1995) is an American beauty pageant titleholder who was crowned Miss USA 2023. Gankiewicz is the fifth woman from Hawaii to become Miss USA. Gankiewic won Miss Hawaii USA 2023, and was t..." - US pageant titleholder, Miss USA 2023; en-wiki DOB 28 Nov 1995 preferred over Wikidata 1995-01-01 (year-precision)|https://en.wikipedia.org/wiki/Savannah_Gankiewicz
Q12595519|Sae Murase|1997-03-30|REVIEW|scope-ambiguous|en-wiki lead: "Sae Murase (村瀬 紗英, Murase Sae; born 30 March 1997 in Osaka Prefecture) is a Japanese idol." - JP idol/singer (ex-NMB48); no modeling/creator activity in lead; adult (DOB matches Wikidata)|https://en.wikipedia.org/wiki/Sae_Murase
Q126015441|Ella Gross|2008-12-01|MINOR_UNDERAGE|MINOR_UNDERAGE|en-wiki lead: "Ella McKenzie Gross (born December 1, 2008), also known mononymously as Ella, is an American singer, model, and actress based in South Korea. She first began her career as a model at age two and has modeled for fashion brands such..." - US singer, model and actress based in South Korea; DOB 1 Dec 2008 matches Wikidata - age 17 as of 2026-09-06; not eligible until 2026-12-01|https://en.wikipedia.org/wiki/Ella_Gross
Q126038097|Chelsea Manalo|1999-10-14|PROMOTE|Beauty pageant/modeling|en-wiki lead: "Chelsea Anne Manalo (born October 14, 1999) is a Filipino model and beauty pageant titleholder who won Miss Universe Philippines 2024. As the first Filipino of African descent to win the national competition, Manalo represented th..." - PH model and pageant titleholder, Miss Universe Philippines 2024; DOB matches Wikidata|https://en.wikipedia.org/wiki/Chelsea_Manalo
Q12605358|Irene|1991-03-29|REVIEW|scope-ambiguous|en-wiki lead: "Bae Joo-hyun (Korean: 배주현; born March 29, 1991), better known by her stage name Irene, is a South Korean singer, actress and rapper. She is best known as the member and leader of the South Korean girl group Red Velvet, and its sub..." - KR singer, actress and rapper (Red Velvet); no modeling/creator activity in lead; adult (DOB matches Wikidata)|https://en.wikipedia.org/wiki/Irene_(singer)
Q12613091|Lee Hae-in|1986-04-19|REVIEW|scope-ambiguous|en-wiki lead: "Lee Ji-young (born April 19, 1986), known as Lee Ji, is a South Korean actress, singer and pianist. She is a former member of South Korean girl group Gangkiz." - KR actress, singer and pianist; no modeling/creator activity in lead; adult (DOB matches Wikidata)|https://en.wikipedia.org/wiki/Lee_Hae-in_(actress)
Q12615198|Jeon So-min|1986-04-07|REVIEW|scope-ambiguous|en-wiki lead: "Jeon So-min (Korean: 전소민; born April 7, 1986) is a South Korean actress. Jeon made her debut in 2004 with the sitcom Miracle." - KR actress; no modeling/creator activity in lead; adult (DOB matches Wikidata)|https://en.wikipedia.org/wiki/Jeon_So-min
Q12615202|Jeon Soo-jin|1988-11-08|REVIEW|scope-ambiguous|en-wiki lead: "Jeon Soo-jin (born November 8, 1988) is a South Korean actress. Born in Seoul but raised in Jeju Island, she was studying design at Konkuk University in 2008 when she began doing part-time work as a model for the fashion magazines..." - KR actress; lead mentions only part-time magazine modeling in 2008 (not an occupation); adult (DOB matches Wikidata)|https://en.wikipedia.org/wiki/Jeon_Soo-jin
Q126152032|Nourine Abouseada|2000-09-18|REVIEW|scope-ambiguous+DOB_CONFLICT|en-wiki lead: "Nureen Abu Saada or Nourine Abouseada (4 July 1999) is an Egyptian singer and actor." - EG singer and actor; no modeling/creator activity; en-wiki 4 Jul 1999 vs Wikidata 2000-09-18 - conflict unresolved (adult either way)|https://en.wikipedia.org/wiki/Nourine_Abouseada
Q126165409|Nadeen Ayoub|1998-08-23|PROMOTE|Beauty pageant/modeling|en-wiki lead: "Nadeen Ayoub (born August 23, 1998) is a Palestinian model, and beauty pageant titleholder. As Miss Universe Palestine 2025, she was the first representative of Palestine at Miss Universe 2025, where she reached the top 30." - PS model and pageant titleholder, Miss Universe Palestine 2025; DOB matches Wikidata|https://en.wikipedia.org/wiki/Nadeen_Ayoub
Q1262572|Angelique Boyer|1988-07-04|REVIEW|scope-ambiguous|en-wiki lead: "Angelique Monique-Paulette Boyer Rousseau (born 4 July 1988), simply known as Angelique Boyer, is a Mexican actress. Among her most notable works is her participation in soap operas such as Rebelde, and Teresa." - MX actress; no modeling/creator activity in lead; adult (DOB matches Wikidata)|https://en.wikipedia.org/wiki/Angelique_Boyer
Q126367688|Leah Halton|2001-01-06|PROMOTE|Creator/Modeling|en-wiki lead: "Leah Lucia Halton (born January 6, 2001) is an Australian social media influencer and model. She is best known as the "Queen of Coachella" and rose to prominence after she went viral for a lip-sync video to YG Marley's popular son..." - AU social media influencer and model; DOB matches Wikidata|https://en.wikipedia.org/wiki/Leah_Halton
Q126725262|Preity Mukhundhan|2001-07-30|PROMOTE|Modeling/acting|en-wiki lead: "Preity Mukhundhan is an Indian actress, model and dancer who works predominantly in Tamil, Malayalam, and Telugu films. After appearing in music videos including "Aasa Kooda" (2024), she made her film debut with Om Bheem Bush (202..." - IN actress, model and dancer; en-wiki infobox birth_date 30 Jul 2001 (cited ETV Bharat 5 Mar 2026) matches Wikidata; lead undated|https://en.wikipedia.org/wiki/Preity_Mukhundhan
Q12687486|Hanis Zalikha|1990-10-09|PROMOTE|Modeling/entertainment|en-wiki lead: "Hanis Zalikha Zainal Rashid (born 9 October 1990) is a Malaysian model, actress, television host, entrepreneur, and blogger. She has also been nominated for the Most Influential Blog Award in 2011." - MY model, actress, TV host, entrepreneur and blogger; DOB matches Wikidata|https://en.wikipedia.org/wiki/Hanis_Zalikha
Q1269449|Esmeralda Pimentel|1988-05-05|REVIEW|DOB_CONFLICT|en-wiki lead: "Esmeralda Pimentel (née Maria Esmeralda Pimentel on September 8, 1989) is a Mexican actress and model. She began her media career in 2009, appearing in commercials and television promotions." - MX actress and model; en-wiki 8 Sep 1989 (cited esmas.com) vs Wikidata 1988-05-05 - conflict unresolved (adult either way)|https://en.wikipedia.org/wiki/Esmeralda_Pimentel
Q126947899|Debbii Dawson|1997-03-10|REVIEW|AGE_PARTIAL+scope-ambiguous|en-wiki lead: "Deborah Dawson, known by her stage name Debbii Dawson, is an American singer, songwriter, and producer. Known for her blend of pop, folk, and country music, she appeared on America's Got Talent in 2022 and signed with RCA Records..." - US singer, songwriter and producer; en-wiki birth date age-derived only (age 29 as of 24 Jul 2025); Wikidata 1997-03-10 unconfirmed; no modeling/creator activity|https://en.wikipedia.org/wiki/Debbii_Dawson
Q12698940|Neelofa|1989-02-10|PROMOTE|Modeling/entertainment|en-wiki lead: "Noor Neelofa Mohd Noor (born 10 February 1989) is a Malaysian actress, television presenter, commercial model and entrepreneur. She rose to fame when participated in a drama queen competition, Dewi Remaja, winning the Dewi Remaja..." - MY actress, TV presenter, commercial model and entrepreneur; DOB matches Wikidata|https://en.wikipedia.org/wiki/Neelofa
Q127256480|María Alejandra Camargo|1997-09-24|PROMOTE|Beauty pageant/modeling|en-wiki lead: "María Alejandra Camargo Jiménez (born September 24, 1997) is a Colombian model, architect and beauty pageant titleholder who was selected Miss Earth Colombia 2024, she represented Colombia at Miss Earth 2024." - CO model, architect and pageant titleholder (Miss Earth Colombia); en-wiki DOB 24 Sep 1997 preferred over Wikidata 1997-01-01 (year-precision)|https://en.wikipedia.org/wiki/Mar%C3%ADa_Alejandra_Camargo
Q127428109|Suchata Chuangsri|2003-09-20|PROMOTE|Beauty pageant|en-wiki lead: "Suchata Chuangsri (born 20 September 2003) also known by the Thai nickname Opal is a Thai beauty pageant titleholder who won Miss World 2025. She is the first Thai woman to win Miss World." - TH pageant titleholder, Miss World 2025; DOB matches Wikidata|https://en.wikipedia.org/wiki/Suchata_Chuangsri
Q127471|Ashley Tisdale|1985-07-02|REVIEW|scope-ambiguous|en-wiki lead: "Ashley Michelle Tisdale-French (born July 2, 1985) is an American actress and singer. During her childhood, she was featured in over 100 advertisements and had minor roles on-screen and in theatre." - US actress and singer; no modeling/creator activity in lead; adult (DOB matches Wikidata)|https://en.wikipedia.org/wiki/Ashley_Tisdale
