Q109321533|Madison Lilley|1999-04-15|PROMOTE|Volleyball (NCAA + national team)|en-wiki DOB 15 Apr 1999 mf=y; USA player, Kentucky NCAA, SC Potsdam BEZiers, Pan-Am gold 2019|https://en.wikipedia.org/wiki/Madison_Lilley
Q11518225|Aya Kiguchi|1985-10-11|PROMOTE|Modeling (gravure)|en-wiki DOB 11 Oct 1985; JP gravure idol/actress, Platinum Production|https://en.wikipedia.org/wiki/Aya_Kiguchi
Q11522592|Natsupoi|1995-07-19|REVIEW|scope-ambiguous|en-wiki DOB 19 Jul 1995 mf=y; primary activity professional wrestler (Stardom)+singer; model tag not in infobox|https://en.wikipedia.org/wiki/Natsupoi
Q11523609|Mako Morino|1987-01-24|REVIEW|scope-ambiguous|en-wiki DOB 24 Jan 1987; voice actress/singer/TV personality; model tag not in infobox|https://en.wikipedia.org/wiki/Mako_Morino
Q11529119|Airi Matsui|1996-12-26|PROMOTE|Modeling|en-wiki DOB 26 Dec 1996; JP actress/model, Amuse, ex-Sakura Gakuin|https://en.wikipedia.org/wiki/Airi_Matsui
Q11532332|Rina Matsuno|1998-07-16|REJECT|deceased|en-wiki: d. 8 Feb 2017 (age 18); per Session-18 rule deceased excluded|https://en.wikipedia.org/wiki/Rina_Matsuno
Q11534504|Miyu Yagyū|1990-10-20|PROMOTE|Modeling/entertainment|en-wiki DOB 20 Oct 1990; JP actress/tarento/fashion model, Hirata Office|https://en.wikipedia.org/wiki/Miyu_Yagyu
Q11538764|Riria Kojima|1993-12-18|REVIEW|scope-ambiguous|en-wiki DOB 18 Dec 1993; infobox occupation=Actress only; model tag not in infobox|https://en.wikipedia.org/wiki/Riria_Kojima
Q11539730|Hikari Mori|1992-04-22|PROMOTE|Modeling|en-wiki DOB 22 Apr 1992; JP model/actress/designer, CNN Seasons anchor|https://en.wikipedia.org/wiki/Hikari_Mori
Q11540451|Ai Moritaka|1998-01-14|PROMOTE|Modeling/entertainment|en-wiki DOB 14 Jan 1998; JP actress/model, Ten Carat|https://en.wikipedia.org/wiki/Ai_Moritaka
Q11540769|Hikari Shiina|1994-11-18|PROMOTE|Modeling|en-wiki DOB 18 Nov 1994 mf=yes; JP model (Popteen 2010-16), singer, Vithmic|https://en.wikipedia.org/wiki/Hikari_Shiina
Q1154201|Kanna Mori|1988-06-22|PROMOTE|Modeling/entertainment|en-wiki DOB 22 Jun 1988; JP actress and fashion model (short desc), ex-model turned actress|https://en.wikipedia.org/wiki/Kanna_Mori
Q1154210|Tomomi Itano|1991-07-03|PROMOTE|Modeling/music|en-wiki DOB 3 Jul 1991; JP singer/actress/model (AKB48 alum), infobox occupation incl. model|https://en.wikipedia.org/wiki/Tomomi_Itano
Q1154232|Atsuko Maeda|1991-07-10|REVIEW|scope-ambiguous|en-wiki DOB 10 Jul 1991; infobox occupation=Singer, actress; model tag not in infobox|https://en.wikipedia.org/wiki/Atsuko_Maeda
Q11543902|Nanami Hashimoto|1993-02-20|PROMOTE|Modeling/music|en-wiki DOB 20 Feb 1993; JP singer/actress/model (Nogizaka46 gen 1, retired 2017)|https://en.wikipedia.org/wiki/Nanami_Hashimoto
Q115472014|Naomi J. Ogawa|1996-08-24|REVIEW|AGE_PARTIAL+scope|en-wiki infobox birth_date empty; EN actress (Wednesday); WD DOB 1996-08-24 unconfirmed on page|https://en.wikipedia.org/wiki/Naomi_J._Ogawa
Q115497215|Mina Sue Choi|1999-02-22|PROMOTE|Beauty pageant/modeling|en-wiki DOB 22 Feb 1999; KR titleholder, Miss Earth 2022 winner|https://en.wikipedia.org/wiki/Choi_Mina_Sue
Q11550247|Reina Nagata|1992-02-01|REVIEW|WIKI_REDIRECT|en-wiki page is a REDIRECT to Miss Earth Japan; no standalone article to verify DOB on|https://en.wikipedia.org/wiki/Reina_Nagata
Q11550448|Mei Nagano|1999-09-24|REVIEW|scope-ambiguous|en-wiki DOB 24 Sep 1999; infobox occupation=Actress only (Stardust); model tag not in infobox|https://en.wikipedia.org/wiki/Mei_Nagano
Q11551482|Sarii Ikegami|1995-10-19|PROMOTE|Modeling (gravure)|en-wiki DOB 19 Oct 1995; JP gravure idol/actress/model, Anthem|https://en.wikipedia.org/wiki/Sarii_Ikegami
Q115528217|Bae Yu Jin|2002-04-30|PROMOTE|Modeling/entertainment|en-wiki DOB 30 Apr 2002 (resolves WD conflict); KR model/actress, SHS Entertainment|https://en.wikipedia.org/wiki/Bae_Yujin
Q115529246|Anji Ikehata|2007-09-08|PROMOTE|Modeling/entertainment|en-wiki DOB 8 Sep 2007; age 18 as of 2026-09-06 (adult); JP model/actress, LesPros|https://en.wikipedia.org/wiki/Anji_Ikehata
Q115581683|Kelsey Turner|1993-05-05|REJECT|out-of-scope|en-wiki: convicted murderer, incarcerated; former adult model; not eligible|https://en.wikipedia.org/wiki/Kelsey_Turner
Q11560035|Mai Fukagawa|1991-03-29|REVIEW|scope-ambiguous|en-wiki DOB 29 Mar 1991; infobox occupation=Actress only (ex-Nogizaka46); model tag not in infobox|https://en.wikipedia.org/wiki/Mai_Fukagawa
Q115609914|Nilsu Berfin Aktaş|1998-08-17|REVIEW|scope-ambiguous|en-wiki DOB 17 Aug 1998; infobox occupation=Actress only; model tag not in infobox|https://en.wikipedia.org/wiki/Nilsu_Berfin_Akta%C5%9F
Q11561434|Nana Seino|1994-10-14|PROMOTE|Modeling/entertainment|en-wiki DOB 14 Oct 1994; JP actress, active 2007-present as model per infobox|https://en.wikipedia.org/wiki/Nana_Seino
Q11565205|Karen Takizawa|1992-05-13|PROMOTE|Modeling|en-wiki DOB 13 May 1992; JP model/tarento/actress, Stardust, Miss Seventeen 2008, ex-JJ|https://en.wikipedia.org/wiki/Karen_Takizawa
Q115677770|Erina Gudono|1996-12-11|PROMOTE|Beauty pageant/modeling|en-wiki DOB 11 Dec 1996; ID model, Puteri Indonesia DIY 2022, Top 11 Puteri Indonesia 2022|https://en.wikipedia.org/wiki/Erina_Gudono
Q11635333|Saki Akai|1987-01-24|REVIEW|scope-ambiguous|en-wiki DOB 24 Jan 1987 mf=y; primary activity retired pro wrestler; also idol/model/tarento per lead|https://en.wikipedia.org/wiki/Saki_Akai
Q11638739|Chihiro Kondō|1989-12-15|PROMOTE|Modeling (fashion)|en-wiki DOB 15 Dec 1989; JP fashion model, Asia Promotion|https://en.wikipedia.org/wiki/Chihiro_Kondo
Q11641788|Angelica Michibata|1985-12-05|PROMOTE|Modeling|en-wiki DOB 5 Dec 1985 mf=yes; JP model (S Cawaii!), YMN|https://en.wikipedia.org/wiki/Angelica_Michibata
Q11648720|Nana Suzuki|1988-07-09|PROMOTE|Modeling|en-wiki DOB 9 Jul 1988; JP tarento/fashion model, Twin Planet, ex-Popteen|https://en.wikipedia.org/wiki/Nana_Suzuki
Q11653902|Jun Hasegawa|1986-06-05|PROMOTE|Modeling (fashion)|en-wiki DOB 5 Jun 1986; Japanese-American fashion model, ex-Vivi|https://en.wikipedia.org/wiki/Jun_Hasegawa
Q11664085|Hanae Kan|1990-11-07|REVIEW|scope-ambiguous|en-wiki DOB 7 Nov 1990 mf=yes; infobox occupation=Actress only (DogSugar); model tag not in infobox|https://en.wikipedia.org/wiki/Hanae_Kan
Q116673|Kerstin Cook|1989-04-15|PROMOTE|Beauty pageant/modeling|en-wiki DOB 15 Apr 1989; Swiss-British model, Miss Switzerland 2010|https://en.wikipedia.org/wiki/Kerstin_Cook
Q117194|Xenia Tchoumitcheva|1987-08-05|PROMOTE|Modeling|en-wiki DOB 5 Aug 1987; Swiss model/entrepreneur/content creator, CAA|https://en.wikipedia.org/wiki/Xenia_Tchoumitcheva
Q116723|Alina Buchschacher|1991-07-19|REVIEW|WIKI_REDIRECT|en-wiki page REDIRECTs to Miss Switzerland; no standalone article|https://en.wikipedia.org/wiki/Alina_Buchschacher
Q11672999|Tomomi Takano|1987-06-12|PROMOTE|Modeling/athletics|en-wiki DOB 12 Jun 1987 mf=y; JP model and pro boxer (12-5), WBO title challenger 2015|https://en.wikipedia.org/wiki/Tomomi_Takano
Q11678165|Reina Kurosaki|1998-11-11|PROMOTE|Modeling/entertainment|en-wiki DOB 11 Nov 1998; JP actress/tarento/fashion model, Lucolort|https://en.wikipedia.org/wiki/Reina_Kurosaki
Q116808377|Luma Russo|1995-03-30|REVIEW|AGE_PARTIAL|en-wiki infobox birth_date empty; BR titleholder Miss Charm 2023 winner; WD DOB 1995-03-30 unconfirmed on page|https://en.wikipedia.org/wiki/Luma_Russo
Q116936982|Airi Yamamoto|1992-04-28|PROMOTE|Modeling/entertainment|en-wiki DOB 28 Apr 1992; JP actress/model, ILLIA Model Agency|https://en.wikipedia.org/wiki/Airi_Yamamoto
Q117193467|Emilie Vansteenkiste|2001-10-25|PROMOTE|Beauty pageant/modeling|en-wiki DOB 25 Oct 2001; BE model, Miss Belgium 2023|https://en.wikipedia.org/wiki/Emilie_Vansteenkiste
Q117808419|Mariasole Di Maio|2001-07-29|REVIEW|scope-ambiguous|en-wiki DOB 29 Jul 2001; infobox occupation=Actress only; model tag not in infobox|https://en.wikipedia.org/wiki/Mariasole_Di_Maio
Q117813980|Ana Garcés|2000-05-09|REVIEW|scope-ambiguous|en-wiki DOB 9 May 2000; infobox occupation=Actress only; model tag not in infobox|https://en.wikipedia.org/wiki/Ana_Garc%C3%A9s
Q117857966|Esther McGregor|2001-10-22|PROMOTE|Modeling/entertainment|en-wiki DOB 22 Oct 2001; BR actress/model/musician (IG post cited for DOB)|https://en.wikipedia.org/wiki/Esther_McGregor
Q118052672|BB Trickz|2000-04-28|REVIEW|scope-ambiguous|en-wiki DOB 28 Apr 2000; Spanish rapper; model tag not in infobox|https://en.wikipedia.org/wiki/BB_Trickz
Q118183258|Clara Moneke|1998-12-16|PROMOTE|Modeling/entertainment|en-wiki DOB 16 Dec 1998; BR actress/model|https://en.wikipedia.org/wiki/Clara_Moneke
Q118249980|Nguyễn Thanh Hà|2004-08-04|PROMOTE|Beauty pageant/modeling|en-wiki DOB 4 Aug 2004; VN model, Miss Eco International 2023|https://en.wikipedia.org/wiki/Nguy%E1%BB%85n_Thanh_H%C3%A0
Q118274562|Sherry Shi|2002-02-26|PROMOTE|Modeling (fashion)|en-wiki DOB 26 Feb 2002; US fashion model, IMG Models, VS Fashion Show 2025|https://en.wikipedia.org/wiki/Sherry_Shi
Q118508410|Lulu Zaharani|2003-12-16|PROMOTE|Beauty pageant|en-wiki DOB 16 Dec 2003; ID titleholder Puteri Indonesia Pariwisata 2023, tourism ambassador|https://en.wikipedia.org/wiki/Lulu_Zaharani
Q118533435|Farhana Nariswari|1996-05-28|PROMOTE|Beauty pageant/modeling|en-wiki DOB 28 May 1996; ID model, Puteri Indonesia 2023|https://en.wikipedia.org/wiki/Farhana_Nariswari
Q1187112|Yui Koike|1991-04-04|PROMOTE|Modeling (gravure)/entertainment|en-wiki DOB 4 Apr 1991; JP actress and former gravure idol, Weeds|https://en.wikipedia.org/wiki/Yui_Koike
Q1187672|Miori Takimoto|1991-10-16|REVIEW|scope-ambiguous|en-wiki DOB 16 Oct 1991; infobox occupation=Actress/Singer; model tag not in infobox|https://en.wikipedia.org/wiki/Miori_Takimoto
Q118783602|Angelica Lopez|2000-11-22|PROMOTE|Beauty pageant/modeling|en-wiki DOB 22 Nov 2000 mf=y; PH model, Binibining Pilipinas Int'l 2023|https://en.wikipedia.org/wiki/Angelica_Lopez
Q11879910|Veronika Kopřivová|1990-10-04|REVIEW|WIKI_404|en-wiki article not found at expected title; CZ model (WD DOB 1990-10-04 unconfirmed on page)|https://en.wikipedia.org/wiki/Veronika_Kop%C5%99ivov%C3%A1
Q11887896|Pia Mia|1996-09-19|REVIEW|scope-ambiguous|en-wiki DOB 19 Sep 1996; singer/actress/author (Guam); model tag not in infobox|https://en.wikipedia.org/wiki/Pia_Mia
Q1188862|Haruna Kawaguchi|1995-02-10|PROMOTE|Modeling/entertainment|en-wiki DOB 10 Feb 1995; JP actress/model, Ken-On|https://en.wikipedia.org/wiki/Haruna_Kawaguchi
Q1189314|Yumi Sugimoto|1989-04-01|PROMOTE|Modeling|en-wiki DOB 1 Apr 1989 mf=y; JP model/actress/singer, Face Planning|https://en.wikipedia.org/wiki/Yumi_Sugimoto
Q1189796|Manami Oku|1995-11-22|REVIEW|scope-ambiguous|en-wiki DOB 22 Nov 1995; infobox occupation=Singer (ex-AKB48); model tag not in infobox|https://en.wikipedia.org/wiki/Manami_Oku
Q119020753|Amelia Gray Hamlin|2001-06-13|PROMOTE|Modeling|en-wiki DOB 13 Jun 2001; US model/TV personality, Lions NY, Ford Paris|https://en.wikipedia.org/wiki/Amelia_Gray_Hamlin
Q119240867|Ritassya Wellgreat Waynands|2001-04-30|PROMOTE|Beauty pageant/modeling|en-wiki DOB 30 Apr 2001; ID/NL model/titleholder, Miss Grand Int'l 2023 5th RU|https://en.wikipedia.org/wiki/Ritassya_Wellgreat
Q119267237|Sakshi Vaidya|2000-06-19|REVIEW|scope-ambiguous|en-wiki DOB 19 Jun 2000; infobox occupation=Actress only; model tag not in infobox|https://en.wikipedia.org/wiki/Sakshi_Vaidya
Q1192750|Sonam Kapoor|1985-06-09|REVIEW|scope-ambiguous|en-wiki DOB 9 Jun 1985; former film actress (retired 2023), fashion icon; not a model/creator category|https://en.wikipedia.org/wiki/Sonam_Kapoor
Q119398045|Paige Lorenze|1998-01-26|PROMOTE|Creator/Modeling (lifestyle)|en-wiki DOB 26 Jan 1998; US influencer, IG @paigelorenze 1,000,000 (2025-02-02 infobox), YouTube 303,000 (2025-10-29)|https://en.wikipedia.org/wiki/Paige_Lorenze
Q1195485|Erika Umeda|1991-05-24|PROMOTE|Modeling/music|en-wiki DOB 24 May 1991; JP singer and former model (ex-ZYX/Cute), Brand-New Music|https://en.wikipedia.org/wiki/Erika_Umeda
Q1195767|Mariko Shinoda|1986-03-11|PROMOTE|Modeling/entertainment|en-wiki DOB 11 Mar 1986; JP singer/actress/fashion model, ex-AKB48 Team A captain; IG handle conflict in WD (shinodamariko3 primary)|https://en.wikipedia.org/wiki/Mariko_Shinoda
Q119628028|Zeynep Atılgan|2000-04-17|REVIEW|WIKI_404|no en-wiki article at expected title; TR model; verify via reference URL|https://en.wikipedia.org/wiki/Zeynep_At%C4%B1lgan
Q119657665|Rebecca Staffelli|1998-05-22|PROMOTE|Modeling/entertainment|en-wiki DOB 22 May 1998; IT TV presenter/radio personality/model|https://en.wikipedia.org/wiki/Rebecca_Staffelli
Q119719312|Vivien Blotzki|2001-02-02|PROMOTE|Modeling|en-wiki DOB 2 Feb 2001; DE model, GNTM 2023 winner, Louisa Models|https://en.wikipedia.org/wiki/Vivien_Blotzki
Q120189234|Delary Stoffers Villón|1996-11-11|REVIEW|WIKI_404|no en-wiki article found; VE model; verify via reference URL|https://en.wikipedia.org/wiki/Delary_Stoffers_Vill%C3%B3n
Q1206963|Haruka Ayase|1985-03-24|PROMOTE|Modeling/entertainment|en-wiki DOB 24 Mar 1985; JP actress, career began as model 2000 ("top model-actress")|https://en.wikipedia.org/wiki/Haruka_Ayase
Q120696983|Zhang Miaoyi|1998-09-13|REVIEW|scope-ambiguous|en-wiki DOB 13 Sep 1998; infobox occupation=Actress only; model tag not in infobox|https://en.wikipedia.org/wiki/Zhang_Miaoyi
Q1204059|Natsuki Katō|1985-07-26|PROMOTE|Modeling/entertainment|en-wiki DOB 26 Jul 1985; JP actress/singer/former fashion model|https://en.wikipedia.org/wiki/Natsuki_Kato
Q12021642|Inna Puhajková|1986-03-02|PROMOTE|Modeling/entertainment|cs-wiki DOB 2 Mar 1986; CZ presenter/model (TV Nova), iMiss 2004|https://cs.wikipedia.org/wiki/Inna_Puhajkov%C3%A1
Q12034176|Lucie Smatanová|1992-03-11|PROMOTE|Modeling (fashion)|cs-wiki DOB 11 Mar 1992 (article shows 1986 struck→1992; consistent w/ WD); CZ model, Miss ČR 2009 1st vicemiss, Face of the Year 2011|https://cs.wikipedia.org/wiki/Lucie_Smatanov%C3%A1
Q12040930|Nikola Petruželová|1993-08-06|PROMOTE|Modeling (fashion)|cs-wiki DOB 6 Aug 1993; CZ model, Supermiss 2012, Česká Miss 2012 Top 5|https://cs.wikipedia.org/wiki/Nikola_Petru%C5%BEelov%C3%A1
Q12049198|Renata Langmannová|1986-08-16|PROMOTE|Modeling (fashion)|cs-wiki DOB 16 Aug 1986; CZ model (intl), Česká Miss 2006|https://cs.wikipedia.org/wiki/Renata_Langmannov%C3%A1
Q1209696|Yuko Ōshima|1988-10-17|REVIEW|scope-ambiguous|en-wiki (via redirect Yuko Oshima) DOB 17 Oct 1988; actress/singer, ex-AKB48 Team K captain; model tag not in infobox|https://en.wikipedia.org/wiki/Yuko_Oshima
Q12127853|Iryna Fedyshyn|1987-02-01|REVIEW|scope-ambiguous|en-wiki DOB 1 Feb 1987; UA singer/songwriter only; model tag not in infobox|https://en.wikipedia.org/wiki/Iryna_Fedyshyn
Q121306915|Reeshma Nanaiah|2002-04-28|PROMOTE|Modeling/entertainment|en-wiki DOB 28 Apr 2002; IN model/film actress (Kannada)|https://en.wikipedia.org/wiki/Reeshma_Nanaiah
Q1207378|Yuki Kashiwagi|1991-07-15|PROMOTE|Modeling (gravure)|en-wiki DOB 15 Jul 1991 (age 35; earlier "17" flag was a misread); JP gravure idol/model/actress, Watanabe|https://en.wikipedia.org/wiki/Yuki_Kashiwagi
Q120963093|Justýna Zedníková|2002-08-05|PROMOTE|Modeling (fashion)|cs-wiki DOB 5 Aug 2002; CZ model, Miss Czech Republic 2023|https://cs.wikipedia.org/wiki/Just%C3%BDna_Zedn%C3%ADkov%C3%A1
Q120709705|Noa Cohen|2002-08-03|PROMOTE|Modeling/entertainment|en-wiki DOB 3 Aug 2002; IL actress/model/TV host (Mary 2024)|https://en.wikipedia.org/wiki/Noa_Cohen
Q1208572|Saaya Irie|1993-11-15|PROMOTE|Modeling (gravure)/entertainment|en-wiki DOB 15 Nov 1993 mf=yes; JP gravure model/actress/TV personality|https://en.wikipedia.org/wiki/Saaya_Irie
Q120758682|Sini Shetty|2001|REVIEW|AGE_PARTIAL|en-wiki infobox birth_date empty; IN titleholder Femina Miss India 2022, Miss World 2023 Top 8; WD year 2001 only|https://en.wikipedia.org/wiki/Sini_Shetty
Q12093188|Viktoriya Sasonkina|1988-07-07|PROMOTE|Modeling (fashion)|en-wiki DOB 7 Jul 1988; UA fashion model, international agencies|https://en.wikipedia.org/wiki/Viktoriya_Sasonkina
Q1196239|Yurina Kumai|1993-08-03|PROMOTE|Modeling/music|en-wiki DOB 3 Aug 1993 mf=y; JP model/former singer (Berryz Kobo), UP-FRONT|https://en.wikipedia.org/wiki/Yurina_Kumai
Q121492944|Yamile Dajud|1996-03-29|PROMOTE|Beauty pageant/modeling|en-wiki DOB 29 Mar 1996; AR/CO model, Miss Universe Argentina 2023|https://en.wikipedia.org/wiki/Yamile_Dajud
Q12155901|Ariella Arida|1988-11-20|PROMOTE|Beauty pageant/modeling|en-wiki DOB 20 Nov 1988; PH titleholder, Miss Universe 2013 3rd RU|https://en.wikipedia.org/wiki/Ariella_Arida
Q121878254|Bianca Censori|1995-01-05|PROMOTE|Modeling/art|en-wiki DOB 5 Jan 1995; AU architect/model/artist|https://en.wikipedia.org/wiki/Bianca_Censori
Q12181358|Ayten Amer|1976-11-22|PROMOTE|Modeling/entertainment|en-wiki DOB 22 Nov 1976; EG actress/model|https://en.wikipedia.org/wiki/Ayten_Amer
Q121912654|Shweta Sharda|2001|PROMOTE|Beauty pageant/dance|en-wiki short desc "born 2001"; IN dancer, Miss Universe India 2023, MU 2023 Top 20; exact day/month not on page (WD DOB unconfirmed)|https://en.wikipedia.org/wiki/Shweta_Sharda
Q12214097|Rym Saidi (Breidy)|1986-06-21|PROMOTE|Modeling/entertainment|en-wiki (via Rym Breidy) DOB 21 Jun 1986; TN model/actress|https://en.wikipedia.org/wiki/Rym_Breidy
Q122205926|María Camila Avella Montañez|1996-11-11|REVIEW|WIKI_404|no en-wiki article at expected title; VE model; verify via reference URL|https://en.wikipedia.org/wiki/Mar%C3%ADa_Camila_Avella_Monta%C3%B1ez
Q122230853|Angela Tanuzi|2002-11-20|PROMOTE|Beauty pageant/modeling|en-wiki DOB 20 Nov 2002; AL model, Miss World Albania 2022, Miss Grand Albania 2023|https://en.wikipedia.org/wiki/Angela_Tanuzi
Q122315092|Sotima John|2000-03-29|PROMOTE|Beauty pageant/modeling|en-wiki DOB 29 Mar 2000; KH model, Miss Universe Cambodia 2023|https://en.wikipedia.org/wiki/Sotima_John
Q122400214|Gabbriette (Gabriella Bechtel)|1997-07-28|PROMOTE|Modeling/music|en-wiki DOB 28 Jul 1997; US model/musician (Nasty Cherry), CAA Fashion|https://en.wikipedia.org/wiki/Gabbriette
Q122451356|Manelyk González|1989-01-12|PROMOTE|Modeling/entertainment|en-wiki DOB 12 Jan 1989; MX model/TV personality (Acapulco Shore)|https://en.wikipedia.org/wiki/Manelyk_Gonz%C3%A1lez
Q12255576|Bárbara González Oteiza|1985-01-15|PROMOTE|Modeling/gymnastics|en-wiki (Bárbara González) DOB 15 Jan 1985; ES model and former group rhythmic gymnast|https://en.wikipedia.org/wiki/B%C3%A1rbara_Gonz%C3%A1lez
Q12261892|Lara González Oteiza|1986-04-14|REVIEW|scope-ambiguous|en-wiki DOB 14 Apr 1986; former rhythmic gymnast only; model tag not documented on page|https://en.wikipedia.org/wiki/Lara_Gonz%C3%A1lez_(rhythmic_gymnast)
Q120189234|Delary Stoffers|1996-11-11|REVIEW|AGE_PARTIAL|en-wiki (Delary Stoffers) infobox birth_date empty; EC titleholder Miss Ecuador 2023, MU 2023; WD DOB unconfirmed on page|https://en.wikipedia.org/wiki/Delary_Stoffers
Q122205926|Camila Avella (María Camila Avella Montañez)|1995-06-26|REVIEW|DOB_CONFLICT|en-wiki (Camila Avella) DOB 26 Jun 1995 but Wikidata records 1996-11-11 — trusted sources conflict, no value chosen; CO Miss Universe Colombia 2023, MU 2023 Top 5|https://en.wikipedia.org/wiki/Camila_Avella
Q122740487|Samira Lui|1998-03-06|PROMOTE|Modeling/entertainment|en-wiki DOB 6 Mar 1998; IT showgirl/model/TV personality|https://en.wikipedia.org/wiki/Samira_Lui
Q122789876|Luz Adriana López|1997-05-10|PROMOTE|Beauty pageant/modeling|en-wiki DOB 10 May 1997; CO model, Miss Earth Colombia 2023|https://en.wikipedia.org/wiki/Luz_Adriana_L%C3%B3pez
Q122823|Stella Mwangi|1986-09-01|REVIEW|scope-ambiguous|en-wiki DOB 1 Sep 1986; KE/NO singer/rapper/songwriter; model tag not in infobox|https://en.wikipedia.org/wiki/Stella_Mwangi
Q122877279|Noelia Voigt|1999-11-01|PROMOTE|Beauty pageant/modeling|en-wiki DOB 1 Nov 1999; US model/interior designer, Miss USA 2023, MU 2023 Top 20|https://en.wikipedia.org/wiki/Noelia_Voigt
Q122878715|Elicena Andrada|UNKNOWN|REVIEW|AGE_PARTIAL+DOB_CONFLICT|en-wiki infobox birth_date empty; PY model, Miss Universe Paraguay 2023; WD has conflicting DOBs (1997-11-11 vs 1994-11-26) neither confirmed on page|https://en.wikipedia.org/wiki/Elicena_Andrada
Q122888639|Adriana Yanca|1997|REVIEW|AGE_PARTIAL|en-wiki infobox birth_date empty; BR titleholder Miss Grand Brazil 2023; WD year 1997 only|https://en.wikipedia.org/wiki/Adriana_Yanca
Q122965843|Moraya Wilson|UNKNOWN|REVIEW|AGE_PARTIAL+DOB_CONFLICT|en-wiki infobox birth_date empty; AU model, Miss Universe Australia 2023, MU 2023 2nd RU; WD conflicting DOBs (2002-02-10 vs 2001-09-10)|https://en.wikipedia.org/wiki/Moraya_Wilson
Q12297196|Lele Pons|1996-06-25|PROMOTE|Creator|en-wiki DOB 25 Jun 1996 (resolves WD conflict 1996-07-25); VE/US YouTuber/actress/singer; YT 17.9M subs (stats 2026-04-25)|https://en.wikipedia.org/wiki/Lele_Pons
Q123174|Vanessa Hudgens|1988-12-14|REVIEW|scope-ambiguous|en-wiki DOB 14 Dec 1988; actress/singer only; model tag not in infobox|https://en.wikipedia.org/wiki/Vanessa_Hudgens
Q123286888|Jhosskaren Carrizo|1994|REVIEW|AGE_PARTIAL|en-wiki infobox birth_date empty; VE titleholder Miss Earth Venezuela 2023, ME 2023 Top 12; WD DOB year-only per page absent|https://en.wikipedia.org/wiki/Jhosskaren_Carrizo
Q123371301|Yumia Fujisaki|2008-02-16|PROMOTE|Modeling/entertainment|en-wiki DOB 16 Feb 2008; age 18 as of 2026-09-06 (adult); JP actress/model, Meteora|https://en.wikipedia.org/wiki/Yumia_Fujisaki
