# Session 13 pass 4 — evidence harvest for the 70 new candidates from pools D/E/F PLUS the 52 review-queue
# backlog candidates that carry a Q-ID (union = 122 Q-IDs), so the backlog is re-tested against exactly the same
# evidence standard rather than left to age.
# Query: data/research/urls/evD_ord0.url and evD_ord150.url (4-branch UNION, ORDER BY ?row, LIMIT 150),
# executed 2026-09-06. Page OFFSET 0 returned 150 rows, page OFFSET 150 returned 45 rows (< LIMIT) -> complete,
# 195 rows total, transcribed verbatim. Markdown escapes removed (\_ -> _, %27 kept as returned in URLs).
#   S = named source on the date-of-birth reference (pr:P248 label); "NONE" = a reference exists carrying neither a
#       named source nor a URL -> NOT age evidence (docs/verification-protocol.md line 92)
#   U = reference URL on the date-of-birth statement (pr:P854)
#   W = English Wikipedia article linked to the item (schema:about + schema:isPartOf en.wikipedia.org)
#   N = label of a member-of team (P54) whose country is the United States (wdt:P17 wd:Q30) and whose English label
#       contains "volleyball" — used only to document college-team membership; national teams and professional
#       leagues inside that set are distinguished by the generator, never assumed to be colleges
# Transcription conventions (identical to pass 3, documented so nothing is silently altered):
#   * rows of the form S|~<url> are omitted because the identical URL is already recorded on the U line;
#   * exactly repeated rows (e.g. two identical S|~ rows for one item) are recorded once;
#   * a named source with no URL is recorded with the trailing "~" stripped (e.g. "FIVB database").
# IDENTITY / SPORT CONFLICTS observed in this harvest — recorded verbatim above and handled by the generator, never
# "fixed" by assumption:
#   Q20895315 Maya Jansen      — only DOB reference is collegetennisonline.com (Alabama women's TENNIS roster) and
#                                the linked article is en.wikipedia.org/wiki/Maya_Jansen; no volleyball source.
#   Q29017817 Risa Watanabe    — DOB reference sakurazaka46.com/s/s46/artist/21 (idol-group agency page); the named
#                                source is "Česko-Slovenská filmová databáze" (a FILM database).
#   Q54867512 Nao Kosaka       — DOB reference hinatazaka46.com/s/official/artist/14 (idol-group agency page).
#   Q98480727 Hono Tamura      — DOB reference sakurazaka46.com/s/s46/artist/46 (idol-group agency page).
#   Q61667862 Ezgi Kara        — DOB reference is an ilan.gov.tr court notice about correcting a population record;
#                                not a volleyball source and identity is not established (pre-existing FLAG).
#   Q19688926 Mabel Olemar     — linked article is en.wikipedia.org/wiki/Katherinne_Olemar (alias of the same person).
# columns: qid<TAB>tag<TAB>value
Q56250371	W	https://en.wikipedia.org/wiki/Bianca_Farriol
Q56635650	S	NONE
Q56635650	W	https://en.wikipedia.org/wiki/Sarah_Fahr
Q57058850	S	NONE
Q58885490	N	Florida Gators women's volleyball
Q58885490	S	NONE
Q58885490	W	https://en.wikipedia.org/wiki/Rhamat_Alhassan
Q59705403	U	http://www.bvbinfo.com/player.asp?ID=17345
Q61667862	U	https://www.ilan.gov.tr/detay-tebligat-ve-duyurular-adli-ilan-ve-tebligatlar-nufus-kaydinin-duzeltilmesine-iliskin-mahkeme-ilani-241530.html
Q61745596	S	NONE
Q64784043	S	NONE
Q64784045	S	NONE
Q64784046	S	NONE
Q64784047	S	NONE
Q64784049	S	NONE
Q64784053	S	NONE
Q64784054	S	NONE
Q64784055	U	https://www.volleyball-bundesliga.de/popup/teamMember/teamMemberDetails.xhtml?teamMemberId=771899351
Q64784056	S	NONE
Q64784058	S	NONE
Q71678848	S	NONE
Q71717902	U	https://volleyball.ca/en/athletes/rachel-cockrell
Q76283273	S	NONE
Q76283279	S	NONE
Q76875007	S	FIVB database
Q76875007	S	VBL database
Q76875007	S	Volleybox
Q76875007	S	WorldofVolley
Q76875007	U	https://www.cev.eu/team/12899-usc-munster/player/67442-kommling-elena
Q87659169	S	FIVB database
Q87659169	S	VBL database
Q87659169	U	https://en.volleyballworld.com/volleyball/competitions/women-worldchampionship-2022/players/173585
Q87659169	U	https://www.dresdnersportclub.de/news/verein/item/5911-kanadische-nationalspielerin-brie-o-reilly-verstaerkt-den-dsc
Q87659169	W	https://en.wikipedia.org/wiki/Brie_O%27Reilly
Q9065952	S	InterSportStats
Q9065952	U	https://women.volleybox.net/raffaella-camet-p5073/clubs
Q9065952	U	https://www.olympedia.org/athletes/1302187
Q9065952	W	https://en.wikipedia.org/wiki/Raffaella_Camet
Q9154518	S	InterSportStats
Q9154518	U	https://women.volleybox.net/angelica-aquino-p6779/clubs
Q9310417	S	NONE
Q9310417	W	https://en.wikipedia.org/wiki/Riho_Otake
Q9383422	S	NONE
Q95560296	S	NONE
Q963016	U	http://www.worldofvolley.com/wov-community/players/13001.html
Q963016	W	https://en.wikipedia.org/wiki/Freya_Aelbrecht
Q97539264	S	NONE
Q97818975	S	NONE
Q97901049	S	NONE
Q97901079	S	Volleybox
Q97901120	S	NONE
Q98082759	S	NONE
Q98082853	S	NONE
Q98082862	S	NONE
Q98082868	S	NONE
Q98083032	S	NONE
Q98101160	S	NONE
Q98101190	S	NONE
Q98480727	U	https://sakurazaka46.com/s/s46/artist/46
Q98758221	S	NONE
